race_id	surface	distance	post	lead	captured_at	official_datetime	umaban	odds	pop
202607020101	ダ	1200	09:40	9	2026-07-25 09:30	2026-07-25 09:30:02	1	2.6	2
202607020101	ダ	1200	09:40	9	2026-07-25 09:30	2026-07-25 09:30:02	2	31.5	6
202607020101	ダ	1200	09:40	9	2026-07-25 09:30	2026-07-25 09:30:02	3	8.3	4
202607020101	ダ	1200	09:40	9	2026-07-25 09:30	2026-07-25 09:30:02	4	66.2	7
202607020101	ダ	1200	09:40	9	2026-07-25 09:30	2026-07-25 09:30:02	5	2.0	1
202607020101	ダ	1200	09:40	9	2026-07-25 09:30	2026-07-25 09:30:02	6	6.8	3
202607020101	ダ	1200	09:40	9	2026-07-25 09:30	2026-07-25 09:30:02	7	72.0	8
202607020101	ダ	1200	09:40	9	2026-07-25 09:30	2026-07-25 09:30:02	8	102.7	9
202607020101	ダ	1200	09:40	9	2026-07-25 09:30	2026-07-25 09:30:02	9	22.6	5
202607020101	ダ	1200	09:40	6	2026-07-25 09:33	2026-07-25 09:32:47	1	2.7	2
202607020101	ダ	1200	09:40	6	2026-07-25 09:33	2026-07-25 09:32:47	2	31.2	6
202607020101	ダ	1200	09:40	6	2026-07-25 09:33	2026-07-25 09:32:47	3	8.6	4
202607020101	ダ	1200	09:40	6	2026-07-25 09:33	2026-07-25 09:32:47	4	74.2	8
202607020101	ダ	1200	09:40	6	2026-07-25 09:33	2026-07-25 09:32:47	5	1.9	1
202607020101	ダ	1200	09:40	6	2026-07-25 09:33	2026-07-25 09:32:47	6	7.0	3
202607020101	ダ	1200	09:40	6	2026-07-25 09:33	2026-07-25 09:32:47	7	70.8	7
202607020101	ダ	1200	09:40	6	2026-07-25 09:33	2026-07-25 09:32:47	8	106.1	9
202607020101	ダ	1200	09:40	6	2026-07-25 09:33	2026-07-25 09:32:47	9	24.1	5
202607020101	ダ	1200	09:40	3	2026-07-25 09:36	2026-07-25 09:36:27	1	3.1	2
202607020101	ダ	1200	09:40	3	2026-07-25 09:36	2026-07-25 09:36:27	2	37.8	6
202607020101	ダ	1200	09:40	3	2026-07-25 09:36	2026-07-25 09:36:27	3	10.0	4
202607020101	ダ	1200	09:40	3	2026-07-25 09:36	2026-07-25 09:36:27	4	98.5	8
202607020101	ダ	1200	09:40	3	2026-07-25 09:36	2026-07-25 09:36:27	5	1.6	1
202607020101	ダ	1200	09:40	3	2026-07-25 09:36	2026-07-25 09:36:27	6	8.0	3
202607020101	ダ	1200	09:40	3	2026-07-25 09:36	2026-07-25 09:36:27	7	86.3	7
202607020101	ダ	1200	09:40	3	2026-07-25 09:36	2026-07-25 09:36:27	8	122.4	9
202607020101	ダ	1200	09:40	3	2026-07-25 09:36	2026-07-25 09:36:27	9	30.2	5
202604020101	芝	1800	09:50	7	2026-07-25 09:42	2026-07-25 09:41:42	1	10.9	5
202604020101	芝	1800	09:50	7	2026-07-25 09:42	2026-07-25 09:41:42	2	3.3	2
202604020101	芝	1800	09:50	7	2026-07-25 09:42	2026-07-25 09:41:42	3	6.6	4
202604020101	芝	1800	09:50	7	2026-07-25 09:42	2026-07-25 09:41:42	4	19.1	7
202604020101	芝	1800	09:50	7	2026-07-25 09:42	2026-07-25 09:41:42	5	75.2	8
202604020101	芝	1800	09:50	7	2026-07-25 09:42	2026-07-25 09:41:42	6	109.8	10
202604020101	芝	1800	09:50	7	2026-07-25 09:42	2026-07-25 09:41:42	7	6.1	3
202604020101	芝	1800	09:50	7	2026-07-25 09:42	2026-07-25 09:41:42	8	11.6	6
202604020101	芝	1800	09:50	7	2026-07-25 09:42	2026-07-25 09:41:42	9	93.1	9
202604020101	芝	1800	09:50	7	2026-07-25 09:42	2026-07-25 09:41:42	10	2.6	1
202604020101	芝	1800	09:50	4	2026-07-25 09:45	2026-07-25 09:45:22	1	13.4	6
202604020101	芝	1800	09:50	4	2026-07-25 09:45	2026-07-25 09:45:22	2	3.4	2
202604020101	芝	1800	09:50	4	2026-07-25 09:45	2026-07-25 09:45:22	3	7.9	4
202604020101	芝	1800	09:50	4	2026-07-25 09:45	2026-07-25 09:45:22	4	22.8	7
202604020101	芝	1800	09:50	4	2026-07-25 09:45	2026-07-25 09:45:22	5	110.2	8
202604020101	芝	1800	09:50	4	2026-07-25 09:45	2026-07-25 09:45:22	6	158.0	10
202604020101	芝	1800	09:50	4	2026-07-25 09:45	2026-07-25 09:45:22	7	6.8	3
202604020101	芝	1800	09:50	4	2026-07-25 09:45	2026-07-25 09:45:22	8	13.0	5
202604020101	芝	1800	09:50	4	2026-07-25 09:45	2026-07-25 09:45:22	9	136.7	9
202604020101	芝	1800	09:50	4	2026-07-25 09:45	2026-07-25 09:45:22	10	2.1	1
202604020101	芝	1800	09:50	1	2026-07-25 09:48	2026-07-25 09:48:07	1	14.2	6
202604020101	芝	1800	09:50	1	2026-07-25 09:48	2026-07-25 09:48:07	2	3.3	2
202604020101	芝	1800	09:50	1	2026-07-25 09:48	2026-07-25 09:48:07	3	8.9	4
202604020101	芝	1800	09:50	1	2026-07-25 09:48	2026-07-25 09:48:07	4	24.2	7
202604020101	芝	1800	09:50	1	2026-07-25 09:48	2026-07-25 09:48:07	5	136.3	8
202604020101	芝	1800	09:50	1	2026-07-25 09:48	2026-07-25 09:48:07	6	175.6	10
202604020101	芝	1800	09:50	1	2026-07-25 09:48	2026-07-25 09:48:07	7	6.9	3
202604020101	芝	1800	09:50	1	2026-07-25 09:48	2026-07-25 09:48:07	8	13.7	5
202604020101	芝	1800	09:50	1	2026-07-25 09:48	2026-07-25 09:48:07	9	156.5	9
202604020101	芝	1800	09:50	1	2026-07-25 09:48	2026-07-25 09:48:07	10	2.0	1
202601010101	ダ	1000	10:00	8	2026-07-25 09:51	2026-07-25 09:50:47	1	11.8	4
202601010101	ダ	1000	10:00	8	2026-07-25 09:51	2026-07-25 09:50:47	2	29.0	8
202601010101	ダ	1000	10:00	8	2026-07-25 09:51	2026-07-25 09:50:47	3	1.6	1
202601010101	ダ	1000	10:00	8	2026-07-25 09:51	2026-07-25 09:50:47	4	27.8	7
202601010101	ダ	1000	10:00	8	2026-07-25 09:51	2026-07-25 09:50:47	5	5.6	3
202601010101	ダ	1000	10:00	8	2026-07-25 09:51	2026-07-25 09:50:47	6	14.0	5
202601010101	ダ	1000	10:00	8	2026-07-25 09:51	2026-07-25 09:50:47	7	5.1	2
202601010101	ダ	1000	10:00	8	2026-07-25 09:51	2026-07-25 09:50:47	8	25.8	6
202601010101	ダ	1000	10:00	5	2026-07-25 09:54	2026-07-25 09:53:32	1	12.6	4
202601010101	ダ	1000	10:00	5	2026-07-25 09:54	2026-07-25 09:53:32	2	30.1	8
202601010101	ダ	1000	10:00	5	2026-07-25 09:54	2026-07-25 09:53:32	3	1.5	1
202601010101	ダ	1000	10:00	5	2026-07-25 09:54	2026-07-25 09:53:32	4	28.8	7
202601010101	ダ	1000	10:00	5	2026-07-25 09:54	2026-07-25 09:53:32	5	6.0	3
202601010101	ダ	1000	10:00	5	2026-07-25 09:54	2026-07-25 09:53:32	6	13.8	5
202601010101	ダ	1000	10:00	5	2026-07-25 09:54	2026-07-25 09:53:32	7	5.4	2
202601010101	ダ	1000	10:00	5	2026-07-25 09:54	2026-07-25 09:53:32	8	27.6	6
202601010101	ダ	1000	10:00	2	2026-07-25 09:57	2026-07-25 09:57:12	1	12.5	5
202601010101	ダ	1000	10:00	2	2026-07-25 09:57	2026-07-25 09:57:12	2	28.5	6
202601010101	ダ	1000	10:00	2	2026-07-25 09:57	2026-07-25 09:57:12	3	1.6	1
202601010101	ダ	1000	10:00	2	2026-07-25 09:57	2026-07-25 09:57:12	4	30.3	8
202601010101	ダ	1000	10:00	2	2026-07-25 09:57	2026-07-25 09:57:12	5	5.8	3
