race_id	surface	distance	post	lead	captured_at	official_datetime	umaban	odds	pop
202602010601				final			1	7.4	
202602010601				final			2	5.2	
202602010601				final			3	73.1	
202602010601				final			4	3.8	
202602010601				final			5	5.0	
202602010601				final			6	85.1	
202602010601				final			7	2.4	
202602010601				final			8	37.6	
202602010601	芝	1200	09:50	10	2026-06-28 09:40	2026-06-28 09:39:31	1	7.6	5
202602010601	芝	1200	09:50	10	2026-06-28 09:40	2026-06-28 09:39:31	2	5.8	4
202602010601	芝	1200	09:50	10	2026-06-28 09:40	2026-06-28 09:39:31	3	87.7	8
202602010601	芝	1200	09:50	10	2026-06-28 09:40	2026-06-28 09:39:31	4	3.7	2
202602010601	芝	1200	09:50	10	2026-06-28 09:40	2026-06-28 09:39:31	5	4.8	3
202602010601	芝	1200	09:50	10	2026-06-28 09:40	2026-06-28 09:39:31	6	38.5	7
202602010601	芝	1200	09:50	10	2026-06-28 09:40	2026-06-28 09:39:31	7	2.4	1
202602010601	芝	1200	09:50	10	2026-06-28 09:40	2026-06-28 09:39:31	8	31.0	6
202602010601	芝	1200	09:50	2	2026-06-28 09:48	2026-06-28 09:47:46	1	8.1	5
202602010601	芝	1200	09:50	2	2026-06-28 09:48	2026-06-28 09:47:46	2	5.8	4
202602010601	芝	1200	09:50	2	2026-06-28 09:48	2026-06-28 09:47:46	3	101.7	8
202602010601	芝	1200	09:50	2	2026-06-28 09:48	2026-06-28 09:47:46	4	3.8	2
202602010601	芝	1200	09:50	2	2026-06-28 09:48	2026-06-28 09:47:46	5	4.6	3
202602010601	芝	1200	09:50	2	2026-06-28 09:48	2026-06-28 09:47:46	6	60.2	7
202602010601	芝	1200	09:50	2	2026-06-28 09:48	2026-06-28 09:47:46	7	2.3	1
202602010601	芝	1200	09:50	2	2026-06-28 09:48	2026-06-28 09:47:46	8	35.4	6
202602010601	芝	1200	09:50	4	2026-06-28 09:46	2026-06-28 09:45:31	1	8.1	5
202602010601	芝	1200	09:50	4	2026-06-28 09:46	2026-06-28 09:45:31	2	5.6	4
202602010601	芝	1200	09:50	4	2026-06-28 09:46	2026-06-28 09:45:31	3	91.4	8
202602010601	芝	1200	09:50	4	2026-06-28 09:46	2026-06-28 09:45:31	4	3.9	2
202602010601	芝	1200	09:50	4	2026-06-28 09:46	2026-06-28 09:45:31	5	4.5	3
202602010601	芝	1200	09:50	4	2026-06-28 09:46	2026-06-28 09:45:31	6	50.1	7
202602010601	芝	1200	09:50	4	2026-06-28 09:46	2026-06-28 09:45:31	7	2.3	1
202602010601	芝	1200	09:50	4	2026-06-28 09:46	2026-06-28 09:45:31	8	33.5	6
202602010601	芝	1200	09:50	5	2026-06-28 09:45	2026-06-28 09:44:46	1	8.2	5
202602010601	芝	1200	09:50	5	2026-06-28 09:45	2026-06-28 09:44:46	2	5.6	4
202602010601	芝	1200	09:50	5	2026-06-28 09:45	2026-06-28 09:44:46	3	86.7	8
202602010601	芝	1200	09:50	5	2026-06-28 09:45	2026-06-28 09:44:46	4	3.9	2
202602010601	芝	1200	09:50	5	2026-06-28 09:45	2026-06-28 09:44:46	5	4.5	3
202602010601	芝	1200	09:50	5	2026-06-28 09:45	2026-06-28 09:44:46	6	46.3	7
202602010601	芝	1200	09:50	5	2026-06-28 09:45	2026-06-28 09:44:46	7	2.3	1
202602010601	芝	1200	09:50	5	2026-06-28 09:45	2026-06-28 09:44:46	8	31.7	6
202602010601	芝	1200	09:50	7	2026-06-28 09:43	2026-06-28 09:42:31	1	8.0	5
202602010601	芝	1200	09:50	7	2026-06-28 09:43	2026-06-28 09:42:31	2	5.5	4
202602010601	芝	1200	09:50	7	2026-06-28 09:43	2026-06-28 09:42:31	3	77.1	8
202602010601	芝	1200	09:50	7	2026-06-28 09:43	2026-06-28 09:42:31	4	3.9	2
202602010601	芝	1200	09:50	7	2026-06-28 09:43	2026-06-28 09:42:31	5	4.9	3
202602010601	芝	1200	09:50	7	2026-06-28 09:43	2026-06-28 09:42:31	6	40.6	7
