race_id	surface	distance	post	lead	captured_at	official_datetime	umaban	odds	pop
202602010401	芝	1200	09:50	8	2026-06-21 09:42	2026-06-21 09:41:47	1	3.3	1
202602010401	芝	1200	09:50	8	2026-06-21 09:42	2026-06-21 09:41:47	2	57.9	11
202602010401	芝	1200	09:50	8	2026-06-21 09:42	2026-06-21 09:41:47	3	3.3	2
202602010401	芝	1200	09:50	8	2026-06-21 09:42	2026-06-21 09:41:47	4	19.4	7
202602010401	芝	1200	09:50	8	2026-06-21 09:42	2026-06-21 09:41:47	5	159.2	16
202602010401	芝	1200	09:50	8	2026-06-21 09:42	2026-06-21 09:41:47	6	111.3	14
202602010401	芝	1200	09:50	8	2026-06-21 09:42	2026-06-21 09:41:47	7	22.2	8
202602010401	芝	1200	09:50	8	2026-06-21 09:42	2026-06-21 09:41:47	8	8.6	4
202602010401	芝	1200	09:50	8	2026-06-21 09:42	2026-06-21 09:41:47	9	15.0	6
202602010401	芝	1200	09:50	8	2026-06-21 09:42	2026-06-21 09:41:47	10	12.6	5
202602010401	芝	1200	09:50	8	2026-06-21 09:42	2026-06-21 09:41:47	11	5.4	3
202602010401	芝	1200	09:50	8	2026-06-21 09:42	2026-06-21 09:41:47	12	125.6	15
202602010401	芝	1200	09:50	8	2026-06-21 09:42	2026-06-21 09:41:47	13	100.0	13
202602010401	芝	1200	09:50	8	2026-06-21 09:42	2026-06-21 09:41:47	14	55.6	10
202602010401	芝	1200	09:50	8	2026-06-21 09:42	2026-06-21 09:41:47	15	44.9	9
202602010401	芝	1200	09:50	8	2026-06-21 09:42	2026-06-21 09:41:47	16	61.3	12
202602010401	芝	1200	09:50	5	2026-06-21 09:45	2026-06-21 09:44:47	1	3.4	2
202602010401	芝	1200	09:50	5	2026-06-21 09:45	2026-06-21 09:44:47	2	60.5	12
202602010401	芝	1200	09:50	5	2026-06-21 09:45	2026-06-21 09:44:47	3	3.1	1
202602010401	芝	1200	09:50	5	2026-06-21 09:45	2026-06-21 09:44:47	4	21.5	7
202602010401	芝	1200	09:50	5	2026-06-21 09:45	2026-06-21 09:44:47	5	175.1	16
202602010401	芝	1200	09:50	5	2026-06-21 09:45	2026-06-21 09:44:47	6	122.0	14
202602010401	芝	1200	09:50	5	2026-06-21 09:45	2026-06-21 09:44:47	7	23.7	8
202602010401	芝	1200	09:50	5	2026-06-21 09:45	2026-06-21 09:44:47	8	8.0	4
202602010401	芝	1200	09:50	5	2026-06-21 09:45	2026-06-21 09:44:47	9	15.0	6
202602010401	芝	1200	09:50	5	2026-06-21 09:45	2026-06-21 09:44:47	10	13.1	5
202602010401	芝	1200	09:50	5	2026-06-21 09:45	2026-06-21 09:44:47	11	5.4	3
202602010401	芝	1200	09:50	5	2026-06-21 09:45	2026-06-21 09:44:47	12	143.5	15
202602010401	芝	1200	09:50	5	2026-06-21 09:45	2026-06-21 09:44:47	13	66.2	13
202602010401	芝	1200	09:50	5	2026-06-21 09:45	2026-06-21 09:44:47	14	55.2	10
202602010401	芝	1200	09:50	5	2026-06-21 09:45	2026-06-21 09:44:47	15	52.4	9
202602010401	芝	1200	09:50	5	2026-06-21 09:45	2026-06-21 09:44:47	16	57.7	11
202602010401	芝	1200	09:50	2	2026-06-21 09:48	2026-06-21 09:47:47	1	3.3	2
202602010401	芝	1200	09:50	2	2026-06-21 09:48	2026-06-21 09:47:47	2	70.9	13
202602010401	芝	1200	09:50	2	2026-06-21 09:48	2026-06-21 09:47:47	3	3.0	1
202602010401	芝	1200	09:50	2	2026-06-21 09:48	2026-06-21 09:47:47	4	24.1	7
202602010401	芝	1200	09:50	2	2026-06-21 09:48	2026-06-21 09:47:47	5	217.9	16
202602010401	芝	1200	09:50	2	2026-06-21 09:48	2026-06-21 09:47:47	6	127.8	14
202602010401	芝	1200	09:50	2	2026-06-21 09:48	2026-06-21 09:47:47	7	25.2	8
202602010401	芝	1200	09:50	2	2026-06-21 09:48	2026-06-21 09:47:47	8	8.0	4
202602010401	芝	1200	09:50	2	2026-06-21 09:48	2026-06-21 09:47:47	9	14.7	6
202602010401	芝	1200	09:50	2	2026-06-21 09:48	2026-06-21 09:47:47	10	14.4	5
202602010401	芝	1200	09:50	2	2026-06-21 09:48	2026-06-21 09:47:47	11	5.4	3
202602010401	芝	1200	09:50	2	2026-06-21 09:48	2026-06-21 09:47:47	12	137.2	15
202602010401	芝	1200	09:50	2	2026-06-21 09:48	2026-06-21 09:47:47	13	60.1	11
202602010401	芝	1200	09:50	2	2026-06-21 09:48	2026-06-21 09:47:47	14	56.5	9
202602010401	芝	1200	09:50	2	2026-06-21 09:48	2026-06-21 09:47:47	15	59.2	10
202602010401	芝	1200	09:50	2	2026-06-21 09:48	2026-06-21 09:47:47	16	63.8	12
202602010401				final			8	8.4	
202602010401				final			11	6.6	
202602010401				final			3	3.3	
202602010401				final			16	87.1	
202602010401				final			7	32.5	
202602010401				final			14	58.7	
202602010401				final			4	30.7	
202602010401				final			9	16.2	
202602010401				final			2	56.7	
202602010401				final			13	78.3	
202602010401				final			6	113.1	
202602010401				final			12	203.6	
