race_id	surface	distance	post	lead	captured_at	official_datetime	umaban	odds	pop
202607020201	芝	1400	09:40	9	2026-07-26 09:31	2026-07-26 09:30:29	1	1.3	1
202607020201	芝	1400	09:40	9	2026-07-26 09:31	2026-07-26 09:30:29	2	8.0	3
202607020201	芝	1400	09:40	9	2026-07-26 09:31	2026-07-26 09:30:29	3	164.1	9
202607020201	芝	1400	09:40	9	2026-07-26 09:31	2026-07-26 09:30:29	4	84.8	8
202607020201	芝	1400	09:40	9	2026-07-26 09:31	2026-07-26 09:30:29	5	39.9	7
202607020201	芝	1400	09:40	9	2026-07-26 09:31	2026-07-26 09:30:29	6	5.8	2
202607020201	芝	1400	09:40	9	2026-07-26 09:31	2026-07-26 09:30:29	7	26.9	5
202607020201	芝	1400	09:40	9	2026-07-26 09:31	2026-07-26 09:30:29	8	8.4	4
202607020201	芝	1400	09:40	9	2026-07-26 09:31	2026-07-26 09:30:29	9	36.0	6
202607020201	芝	1400	09:40	6	2026-07-26 09:33	2026-07-26 09:32:44	1	1.4	1
202607020201	芝	1400	09:40	6	2026-07-26 09:33	2026-07-26 09:32:44	2	7.6	3
202607020201	芝	1400	09:40	6	2026-07-26 09:33	2026-07-26 09:32:44	3	163.0	9
202607020201	芝	1400	09:40	6	2026-07-26 09:33	2026-07-26 09:32:44	4	84.9	8
202607020201	芝	1400	09:40	6	2026-07-26 09:33	2026-07-26 09:32:44	5	39.3	7
202607020201	芝	1400	09:40	6	2026-07-26 09:33	2026-07-26 09:32:44	6	4.7	2
202607020201	芝	1400	09:40	6	2026-07-26 09:33	2026-07-26 09:32:44	7	26.9	5
202607020201	芝	1400	09:40	6	2026-07-26 09:33	2026-07-26 09:32:44	8	8.0	4
202607020201	芝	1400	09:40	6	2026-07-26 09:33	2026-07-26 09:32:44	9	37.4	6
