race_id	surface	distance	post	lead	captured_at	official_datetime	umaban	odds	pop
202609030507	芝	2400	13:20	3	2026-06-20 13:17	2026-06-20 13:16:21	1	30.3	7
202609030507	芝	2400	13:20	3	2026-06-20 13:17	2026-06-20 13:16:21	2	8.6	4
202609030507	芝	2400	13:20	3	2026-06-20 13:17	2026-06-20 13:16:21	3	14.3	5
202609030507	芝	2400	13:20	3	2026-06-20 13:17	2026-06-20 13:16:21	4	62.7	13
202609030507	芝	2400	13:20	3	2026-06-20 13:17	2026-06-20 13:16:21	5	2.3	1
202609030507	芝	2400	13:20	3	2026-06-20 13:17	2026-06-20 13:16:21	6	45.5	11
202609030507	芝	2400	13:20	3	2026-06-20 13:17	2026-06-20 13:16:21	7	4.1	2
202609030507	芝	2400	13:20	3	2026-06-20 13:17	2026-06-20 13:16:21	8	60.9	12
202609030507	芝	2400	13:20	3	2026-06-20 13:17	2026-06-20 13:16:21	9	40.1	9
202609030507	芝	2400	13:20	3	2026-06-20 13:17	2026-06-20 13:16:21	10	322.7	16
202609030507	芝	2400	13:20	3	2026-06-20 13:17	2026-06-20 13:16:21	11	16.5	6
202609030507	芝	2400	13:20	3	2026-06-20 13:17	2026-06-20 13:16:21	12	66.4	14
202609030507	芝	2400	13:20	3	2026-06-20 13:17	2026-06-20 13:16:21	13	164.8	15
202609030507	芝	2400	13:20	3	2026-06-20 13:17	2026-06-20 13:16:21	14	38.7	8
202609030507	芝	2400	13:20	3	2026-06-20 13:17	2026-06-20 13:16:21	15	41.8	10
202609030507	芝	2400	13:20	3	2026-06-20 13:17	2026-06-20 13:16:21	16	6.4	3
202609030507				final			5	2.3	
202609030507				final			2	8.0	
202609030507				final			3	13.6	
202609030507				final			11	15.1	
202609030507				final			15	39.2	
202609030507				final			7	3.8	
202609030507				final			14	51.4	
202609030507				final			10	429.7	
202609030507				final			9	46.0	
202609030507				final			16	6.8	
202609030507				final			1	38.9	
202609030507				final			4	71.7	
202609030507				final			12	85.9	
202609030507				final			13	165.4	
202609030507				final			6	68.5	
202609030507				final			8	115.3	
